PsgcCode,DengueYear,DengueWeekNumber,DengueCaseCount,LagYear,LagWeekNumber,LagWeekStartDate,TemperatureMean,TemperatureMax,HumidityMean,HumidityMax,PrecipitationMean,PrecipitationMax,MostCommonWeatherCodeId,MostCommonWeatherDescription,OccurrenceCount,DominantWeatherCategory,IsWetWeek
0931700047,2024,14,0,2024,12,03-18-2024,28.24,28.90,69.86,73.00,0.57,1.70,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700047,2024,15,0,2024,13,03-25-2024,28.63,29.20,73.57,79.00,0.93,2.10,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,16,0,2024,14,04-01-2024,28.71,29.30,73.29,75.00,1.04,2.60,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700047,2024,17,0,2024,15,04-08-2024,27.71,28.50,79.71,82.00,1.99,6.60,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700047,2024,18,0,2024,16,04-15-2024,28.51,29.30,77.14,79.00,0.93,2.20,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700047,2024,19,0,2024,17,04-22-2024,28.81,29.30,77.00,81.00,1.33,4.80,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,20,0,2024,18,04-29-2024,28.11,29.30,80.43,88.00,4.51,18.80,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700047,2024,21,0,2024,19,05-06-2024,28.21,29.00,79.57,81.00,1.83,5.30,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700047,2024,22,0,2024,20,05-13-2024,28.33,28.70,79.71,86.00,4.14,21.70,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700047,2024,23,0,2024,21,05-20-2024,28.73,29.20,77.00,80.00,2.56,5.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,24,0,2024,22,05-27-2024,28.51,29.30,78.71,84.00,2.84,7.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,25,0,2024,23,06-03-2024,27.27,27.80,82.71,85.00,3.17,6.20,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,26,0,2024,24,06-10-2024,26.83,27.40,84.71,88.00,5.67,10.80,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,27,2,2024,25,06-17-2024,26.60,27.50,84.86,89.00,7.24,20.50,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,28,0,2024,26,06-24-2024,26.67,27.50,85.71,89.00,11.03,23.80,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700047,2024,29,1,2024,27,07-01-2024,26.34,27.00,86.71,89.00,7.66,19.80,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,30,1,2024,28,07-08-2024,25.81,26.60,87.57,89.00,19.14,40.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700047,2024,31,0,2024,29,07-15-2024,26.66,27.80,85.00,88.00,7.93,21.80,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,32,1,2024,30,07-22-2024,26.99,27.60,84.43,87.00,1.54,4.20,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,33,0,2024,31,07-29-2024,26.69,27.40,83.29,87.00,3.83,14.70,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,34,1,2024,32,08-05-2024,26.83,27.60,84.00,89.00,3.43,6.50,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,35,1,2024,33,08-12-2024,26.66,27.00,85.57,88.00,2.97,7.30,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700047,2024,36,0,2024,34,08-19-2024,26.56,27.10,86.00,88.00,4.49,6.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700047,2024,37,1,2024,35,08-26-2024,26.57,27.30,85.43,88.00,4.19,13.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,1,3,2013,51,12-16-2013,26.83,27.30,86.14,88.00,8.49,17.50,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,2,0,2013,52,12-23-2013,27.00,27.50,85.86,88.00,4.29,9.80,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,3,0,2014,1,12-30-2013,27.11,27.80,85.00,89.00,4.66,9.70,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,4,2,2014,2,01-06-2014,26.50,27.10,84.00,87.00,14.04,44.50,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,5,0,2014,3,01-13-2014,25.93,26.50,81.29,87.00,8.36,27.20,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,6,3,2014,4,01-20-2014,25.94,26.50,78.14,83.00,0.37,1.30,3,"Drizzle, not freezing, continuous",4,Drizzle,FALSE
0931700048,2014,7,5,2014,5,01-27-2014,26.10,26.50,74.57,78.00,0.57,1.90,3,"Drizzle, not freezing, continuous",4,Drizzle,FALSE
0931700048,2014,8,1,2014,6,02-03-2014,26.90,27.40,81.86,87.00,4.53,12.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,9,2,2014,7,02-10-2014,26.21,26.90,84.00,89.00,15.36,54.10,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,10,4,2014,8,02-17-2014,26.51,26.80,76.71,82.00,1.66,9.60,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,11,0,2014,9,02-24-2014,27.09,27.50,76.86,81.00,0.66,3.50,3,"Drizzle, not freezing, continuous",3,Drizzle,FALSE
0931700048,2014,12,1,2014,10,03-03-2014,27.41,27.70,74.86,79.00,0.37,1.50,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2014,13,0,2014,11,03-10-2014,27.44,28.20,79.57,83.00,3.37,9.50,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,14,0,2014,12,03-17-2014,27.61,28.20,78.14,81.00,3.66,7.40,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,15,3,2014,13,03-24-2014,27.30,27.90,84.43,86.00,5.89,14.30,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,16,1,2014,14,03-31-2014,27.76,28.30,82.43,85.00,1.83,4.00,51,"Rain, not freezing, continuous",6,Rain,TRUE
0931700048,2014,17,1,2014,15,04-07-2014,28.20,28.40,77.14,78.00,0.81,2.30,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2014,18,1,2014,16,04-14-2014,27.67,28.10,81.71,85.00,4.79,13.20,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,19,0,2014,17,04-21-2014,27.63,28.10,83.86,85.00,4.29,7.60,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,20,4,2014,18,04-28-2014,27.71,28.20,83.86,86.00,4.16,6.20,53,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2014,21,0,2014,19,05-05-2014,27.94,28.70,84.00,87.00,7.90,28.20,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,22,2,2014,20,05-12-2014,26.96,27.50,86.00,88.00,15.41,33.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,23,3,2014,21,05-19-2014,26.97,27.30,86.71,88.00,10.13,16.90,63,"Rain, not freezing, continuous",6,Rain,TRUE
0931700048,2014,24,1,2014,22,05-26-2014,27.33,28.50,86.71,89.00,11.77,20.20,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,25,3,2014,23,06-02-2014,27.97,28.50,83.57,86.00,4.13,12.60,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,26,4,2014,24,06-09-2014,27.81,28.10,85.86,87.00,6.47,16.90,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,27,1,2014,25,06-16-2014,27.19,28.10,85.57,90.00,14.13,47.30,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,28,2,2014,26,06-23-2014,27.43,28.30,84.71,88.00,4.53,10.60,61,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,29,4,2014,27,06-30-2014,26.77,27.20,86.43,88.00,7.64,16.20,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,30,2,2014,28,07-07-2014,27.06,27.60,85.14,88.00,7.44,13.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,31,0,2014,29,07-14-2014,27.16,27.60,86.00,89.00,6.29,10.30,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,32,1,2014,30,07-21-2014,26.99,27.80,86.00,89.00,4.07,9.50,55,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,33,2,2014,31,07-28-2014,27.00,27.60,86.29,89.00,3.70,9.10,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,34,3,2014,32,08-04-2014,27.16,27.70,85.57,88.00,2.29,4.20,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,35,0,2014,33,08-11-2014,26.40,27.30,85.71,87.00,8.20,12.90,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,36,2,2014,34,08-18-2014,26.70,27.40,84.57,87.00,8.79,22.10,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,37,2,2014,35,08-25-2014,26.47,27.00,84.57,87.00,9.89,14.70,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2014,38,1,2014,36,09-01-2014,26.47,26.70,85.86,89.00,8.53,15.60,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,39,0,2014,37,09-08-2014,26.97,27.80,82.86,88.00,7.21,29.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,40,1,2014,38,09-15-2014,27.09,27.40,83.00,87.00,4.10,18.80,3,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,41,0,2014,39,09-22-2014,26.63,27.10,86.00,88.00,11.13,28.20,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,42,0,2014,40,09-29-2014,26.77,27.40,86.71,89.00,5.36,8.50,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,43,0,2014,41,10-06-2014,26.51,27.00,86.86,89.00,16.56,30.90,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,44,2,2014,42,10-13-2014,27.03,27.60,85.86,87.00,4.60,10.00,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2014,45,1,2014,43,10-20-2014,26.97,27.50,85.29,87.00,8.64,17.10,61,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2014,46,1,2014,44,10-27-2014,27.01,27.50,85.57,87.00,8.40,18.30,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,47,0,2014,45,11-03-2014,26.66,27.20,85.71,88.00,11.36,21.30,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,48,2,2014,46,11-10-2014,27.23,27.70,83.29,87.00,4.61,16.10,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,49,1,2014,47,11-17-2014,27.04,27.40,86.14,89.00,5.27,8.90,53,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2014,50,1,2014,48,11-24-2014,27.21,27.70,84.71,86.00,7.06,12.30,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2014,51,0,2014,49,12-01-2014,27.30,27.60,83.71,86.00,2.09,4.90,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2014,52,2,2014,50,12-08-2014,27.40,27.90,82.14,84.00,1.61,4.50,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2015,1,2,2014,51,12-15-2014,27.21,27.60,84.57,86.00,8.30,18.70,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,2,1,2014,52,12-22-2014,27.47,27.80,84.00,86.00,2.21,4.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,3,0,2015,1,12-29-2014,26.89,27.40,82.71,84.00,9.29,19.30,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,4,0,2015,2,01-05-2015,26.89,27.40,81.00,85.00,4.00,14.10,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,5,1,2015,3,01-12-2015,26.91,27.10,79.71,83.00,0.93,3.60,3,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,6,0,2015,4,01-19-2015,26.74,27.10,82.29,86.00,4.21,11.10,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,7,0,2015,5,01-26-2015,26.70,27.10,82.29,86.00,4.94,12.40,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,8,0,2015,6,02-02-2015,26.71,27.10,77.14,79.00,0.67,2.00,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2015,9,0,2015,7,02-09-2015,26.80,27.30,81.00,85.00,2.83,7.50,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,10,1,2015,8,02-16-2015,27.40,27.60,75.29,78.00,0.26,1.10,3,"Drizzle, not freezing, continuous",4,Drizzle,FALSE
0931700048,2015,11,2,2015,9,02-23-2015,27.63,28.20,75.71,80.00,0.64,3.30,3,"Drizzle, not freezing, continuous",3,Drizzle,FALSE
0931700048,2015,12,2,2015,10,03-02-2015,27.30,27.90,78.00,80.00,2.34,6.70,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2015,13,0,2015,11,03-09-2015,27.59,27.80,74.71,80.00,0.31,1.40,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2015,14,1,2015,12,03-16-2015,27.71,28.10,68.71,79.00,0.13,0.90,0,"Drizzle, not freezing, continuous",2,Drizzle,FALSE
0931700048,2015,15,0,2015,13,03-23-2015,27.97,28.60,76.71,81.00,2.00,6.70,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2015,16,0,2015,14,03-30-2015,28.39,28.80,76.86,79.00,1.49,4.90,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700048,2015,17,1,2015,15,04-06-2015,27.54,28.20,82.14,85.00,6.21,28.10,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,18,1,2015,16,04-13-2015,27.63,28.20,83.14,85.00,5.70,11.90,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,19,1,2015,17,04-20-2015,27.64,28.00,83.29,85.00,4.01,11.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,20,0,2015,18,04-27-2015,27.76,28.60,82.57,85.00,4.11,9.20,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,21,1,2015,19,05-04-2015,27.71,28.10,82.57,85.00,2.74,8.00,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,22,0,2015,20,05-11-2015,28.19,28.40,79.71,81.00,2.77,4.60,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,23,2,2015,21,05-18-2015,27.90,28.40,82.00,85.00,7.30,25.50,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,24,2,2015,22,05-25-2015,27.60,27.80,83.86,85.00,4.19,6.60,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,25,1,2015,23,06-01-2015,27.77,28.20,83.57,85.00,4.70,10.60,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,26,0,2015,24,06-08-2015,27.10,28.00,86.00,88.00,10.97,19.90,61,"Rain, not freezing, continuous",6,Rain,TRUE
0931700048,2015,27,4,2015,25,06-15-2015,26.77,27.30,86.57,89.00,12.36,38.10,61,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2015,28,0,2015,26,06-22-2015,26.97,27.40,84.86,88.00,8.69,21.10,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,29,3,2015,27,06-29-2015,26.59,27.20,86.86,89.00,11.33,21.20,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,30,2,2015,28,07-06-2015,27.04,27.60,86.14,88.00,3.73,10.90,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,31,0,2015,29,07-13-2015,27.27,27.60,83.57,86.00,0.19,0.90,3,"Drizzle, not freezing, continuous",4,Drizzle,FALSE
0931700048,2015,32,3,2015,30,07-20-2015,27.11,27.40,82.14,85.00,4.63,11.20,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,33,0,2015,31,07-27-2015,26.10,26.70,86.86,91.00,18.84,43.90,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,35,1,2015,33,08-10-2015,26.99,27.40,84.71,89.00,3.57,11.70,3,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,36,2,2015,34,08-17-2015,26.71,27.30,85.29,87.00,5.49,12.50,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,37,4,2015,35,08-24-2015,27.33,27.90,82.86,85.00,1.60,4.30,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700048,2015,38,3,2015,36,08-31-2015,27.46,28.00,81.86,84.00,2.84,6.10,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,39,1,2015,37,09-07-2015,26.73,27.60,84.71,88.00,6.49,17.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,40,0,2015,38,09-14-2015,26.87,27.40,86.43,88.00,8.06,14.80,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,41,3,2015,39,09-21-2015,26.86,27.60,85.57,88.00,12.10,26.10,55,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,42,1,2015,40,09-28-2015,26.99,27.50,83.57,86.00,4.87,23.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,42,2,2015,40,09-28-2015,26.99,27.50,83.57,86.00,4.87,23.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,43,3,2015,41,10-05-2015,26.76,27.00,86.29,88.00,9.07,15.40,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,44,1,2015,42,10-12-2015,27.01,27.30,86.00,87.00,10.73,20.60,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,45,1,2015,43,10-19-2015,27.30,27.90,84.29,87.00,2.37,4.90,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,46,6,2015,44,10-26-2015,27.57,28.10,83.29,87.00,3.86,9.00,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2015,47,3,2015,45,11-02-2015,26.80,27.60,86.29,89.00,9.10,12.90,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2015,48,5,2015,46,11-09-2015,27.49,28.10,82.43,87.00,3.40,4.90,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,49,7,2015,47,11-16-2015,27.29,27.80,84.29,86.00,6.03,14.60,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,50,3,2015,48,11-23-2015,27.63,28.00,84.57,86.00,5.46,9.80,61,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2015,51,0,2015,49,11-30-2015,27.71,28.20,82.71,87.00,3.49,11.00,61,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2015,52,0,2015,50,12-07-2015,28.11,28.40,80.86,83.00,2.06,3.90,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,1,7,2015,52,12-21-2015,27.66,27.90,80.71,84.00,0.39,1.30,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,2,0,2015,53,12-28-2015,27.84,28.30,78.00,81.00,0.69,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,3,0,2016,1,01-04-2016,27.86,28.20,79.57,81.00,1.37,3.10,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,4,1,2016,2,01-11-2016,27.77,28.20,81.57,84.00,1.40,6.00,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,5,4,2016,3,01-18-2016,28.19,28.50,76.43,79.00,0.43,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,6,2,2016,4,01-25-2016,28.26,28.40,73.00,77.00,0.09,0.20,51,"Drizzle, not freezing, continuous",3,Drizzle,FALSE
0931700048,2016,7,1,2016,5,02-01-2016,27.91,28.40,81.29,84.00,1.23,4.90,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2016,8,0,2016,6,02-08-2016,27.89,28.50,79.71,84.00,4.84,21.60,51,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,9,0,2016,7,02-15-2016,27.69,28.30,78.86,84.00,0.67,1.90,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2016,10,2,2016,8,02-22-2016,28.21,28.80,74.29,81.00,0.90,4.70,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,11,1,2016,9,02-29-2016,27.90,28.20,81.57,82.00,1.71,3.10,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,12,0,2016,10,03-07-2016,28.04,28.50,81.00,84.00,2.13,6.40,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,13,0,2016,11,03-14-2016,28.50,28.70,74.57,79.00,0.49,1.40,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,14,2,2016,12,03-21-2016,28.46,28.90,74.86,79.00,0.41,1.60,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2016,15,0,2016,13,03-28-2016,28.74,29.00,75.29,78.00,0.53,1.70,51,"Drizzle, not freezing, continuous",5,Drizzle,TRUE
0931700048,2016,16,0,2016,14,04-04-2016,28.91,29.40,76.57,82.00,1.49,3.10,51,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,17,0,2016,15,04-11-2016,28.09,28.30,84.14,85.00,7.03,19.80,55,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,18,0,2016,16,04-18-2016,28.07,28.70,82.29,85.00,4.57,10.50,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,19,0,2016,17,04-25-2016,28.01,28.30,83.57,85.00,5.04,8.00,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,20,0,2016,18,05-02-2016,28.37,29.00,82.57,86.00,4.11,9.90,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,21,1,2016,19,05-09-2016,28.44,29.30,82.71,85.00,7.23,19.40,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,22,0,2016,20,05-16-2016,27.53,27.90,86.29,87.00,12.10,17.60,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,23,0,2016,21,05-23-2016,27.69,28.30,86.43,87.00,9.50,16.30,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,24,1,2016,22,05-30-2016,27.57,28.20,84.86,87.00,8.04,12.00,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,25,0,2016,23,06-06-2016,27.93,28.60,83.29,87.00,6.43,14.10,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,26,0,2016,24,06-13-2016,27.41,27.90,84.71,88.00,14.33,44.60,63,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2016,27,1,2016,25,06-20-2016,26.67,27.20,85.71,88.00,26.41,46.10,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,28,0,2016,26,06-27-2016,26.96,27.60,86.57,88.00,14.77,25.50,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,29,2,2016,27,07-04-2016,27.81,28.10,83.71,87.00,2.01,6.10,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700048,2016,30,2,2016,28,07-11-2016,27.11,27.70,86.57,88.00,8.51,14.00,61,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2016,31,1,2016,29,07-18-2016,27.13,27.70,85.14,87.00,7.51,15.10,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,32,0,2016,30,07-25-2016,26.46,26.70,86.57,89.00,15.89,24.40,63,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2016,33,0,2016,31,08-01-2016,26.90,27.80,85.00,89.00,13.80,34.40,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,34,1,2016,32,08-08-2016,27.90,28.20,84.43,87.00,1.43,3.50,51,"Drizzle, not freezing, continuous",3,Drizzle,TRUE
0931700048,2016,35,0,2016,33,08-15-2016,27.79,28.20,85.43,88.00,3.00,6.70,53,"Drizzle, not freezing, continuous",4,Drizzle,TRUE
0931700048,2016,36,4,2016,34,08-22-2016,27.34,27.80,87.00,88.00,8.94,17.10,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,37,2,2016,35,08-29-2016,27.40,28.00,85.14,87.00,6.06,19.40,55,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,38,4,2016,36,09-05-2016,26.89,27.40,86.29,88.00,11.83,25.10,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,39,1,2016,37,09-12-2016,27.39,28.00,83.86,87.00,7.90,21.50,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,40,0,2016,38,09-19-2016,26.94,27.40,86.00,88.00,14.89,27.90,63,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,41,1,2016,39,09-26-2016,27.23,27.50,85.86,87.00,4.37,6.30,55,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,42,5,2016,40,10-03-2016,27.37,28.20,85.14,87.00,7.04,12.80,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,43,4,2016,41,10-10-2016,27.33,27.90,85.00,88.00,9.07,22.70,51,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,44,7,2016,42,10-17-2016,27.34,27.80,86.57,88.00,8.30,15.00,53,"Rain, not freezing, continuous",2,Rain,TRUE
0931700048,2016,45,4,2016,43,10-24-2016,26.56,27.10,87.57,90.00,21.01,35.10,61,"Rain, not freezing, continuous",4,Rain,TRUE
0931700048,2016,46,3,2016,44,10-31-2016,26.64,27.30,88.14,91.00,31.44,109.00,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,47,2,2016,45,11-07-2016,27.76,27.90,79.86,82.00,2.40,9.90,51,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2016,48,4,2016,46,11-14-2016,27.24,27.60,85.14,88.00,9.19,17.90,61,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,49,5,2016,47,11-21-2016,27.73,28.40,83.29,86.00,4.20,11.20,51,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,50,6,2016,48,11-28-2016,27.36,28.20,85.43,90.00,14.06,61.20,63,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,51,1,2016,49,12-05-2016,27.00,27.40,86.29,88.00,8.03,13.30,55,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2016,52,2,2016,50,12-12-2016,26.86,27.30,85.86,87.00,15.04,24.20,63,"Rain, not freezing, continuous",5,Rain,TRUE
0931700048,2017,1,1,2016,51,12-19-2016,27.54,27.80,83.71,85.00,3.21,8.30,53,"Rain, not freezing, continuous",3,Rain,TRUE
0931700048,2017,2,2,2016,52,12-26-2016,27.36,27.70,84.57,87.00,6.69,13.20,53,"Rain, not freezing, continuous",2,Rain,TRUE
